filename	ann_id	label	start_span	end_span	text
caso_clinico_dermatologia85	T14	DEPARTAMENTO	3549	3555	Unidad
caso_clinico_dermatologia85	T15	DEPARTAMENTO	5484	5518	Unidad de Enfermedades Infecciosas
caso_clinico_dermatologia85	T16	DEPARTAMENTO	2732	2749	unidad de úlceras
caso_clinico_dermatologia85	T17	DEPARTAMENTO	3401	3418	Unidad de Úlceras
caso_clinico_dermatologia85	T18	DEPARTAMENTO	4882	4899	Unidad de Úlceras
caso_clinico_dermatologia85	T19	DEPARTAMENTO	5804	5821	Unidad de Úlceras
caso_clinico_dermatologia85	T20	DEPARTAMENTO	375	410	Unidad de Úlceras y Heridas (CHGUV)
caso_clinico_dermatologia85	T21	DEPARTAMENTO	3867	3876	urgencias
caso_clinico_dermatologia85	T22	DEPARTAMENTO	5467	5476	urgencias
cc_onco1181	T1	DEPARTAMENTO	355	363	consulta
cc_onco1181	T2	DEPARTAMENTO	3413	3425	Oftalmología
cc_onco1181	T3	DEPARTAMENTO	926	934	Servicio
caso_clinico_oftalmologia5	T1	GPE_NOM	190	194	Irán
caso_clinico_oftalmologia5	T2	GPE_GEN	181	188	su país
caso_clinico_oftalmologia5	T3	GPE_GEN	1811	1818	su país
32425356_ES	T1	FAC_GEN	1543	1573	centro sanitario para ancianos
32425356_ES	T2	FAC_GEN	1433	1440	clínica
32425356_ES	T3	FAC_GEN	224	238	clínica dental
32425356_ES	T4	FAC_GEN	38	59	clínica dermatológica
32425356_ES	T5	FAC_GEN	3163	3171	hospital
32425356_ES	T6	DEPARTAMENTO	1977	2011	planta de enfermedades infecciosas
32425356_ES	T7	DEPARTAMENTO	3125	3154	unidad de cuidados intensivos
S0716-10182015000400014-5	T1	GPE_NOM	68	72	B.C.
S0716-10182015000400014-5	T2	GPE_NOM	35	44	Michoacán
S0716-10182015000400014-5	T3	GPE_NOM	60	67	Tijuana
caso_clinico_psiquiatria375	T1	FAC_GEN	1510	1520	aeropuerto
caso_clinico_psiquiatria375	T2	TRANSPORTE	1464	1469	avión
caso_clinico_psiquiatria375	T3	FAC_GEN	1255	1259	casa
caso_clinico_psiquiatria375	T4	FAC_GEN	1373	1377	casa
caso_clinico_psiquiatria375	T5	DEPARTAMENTO	2053	2080	equipo de urgencias médicas
caso_clinico_psiquiatria375	T6	GPE_NOM	182	193	Extremadura
caso_clinico_psiquiatria375	T7	FAC_GEN	74	82	hospital
caso_clinico_psiquiatria375	T8	FAC_GEN	1846	1854	hospital
caso_clinico_psiquiatria375	T9	FAC_GEN	1983	1991	hospital
caso_clinico_psiquiatria375	T10	FAC_GEN	2423	2431	hospital
caso_clinico_psiquiatria375	T11	FAC_GEN	314	323	instituto
caso_clinico_psiquiatria375	T12	GPE_NOM	1274	1282	Mallorca
caso_clinico_psiquiatria375	T13	DEPARTAMENTO	3015	3031	Medicina Interna
caso_clinico_psiquiatria375	T14	DEPARTAMENTO	5513	5529	Medicina Interna
caso_clinico_psiquiatria375	T15	DEPARTAMENTO	4754	4764	Neurología
caso_clinico_psiquiatria375	T16	DEPARTAMENTO	5938	5948	Neurología
caso_clinico_psiquiatria375	T17	DEPARTAMENTO	3915	3949	planta de Enfermedades Infecciosas
caso_clinico_psiquiatria375	T18	DEPARTAMENTO	2886	2907	planta de Psiquiatría
caso_clinico_psiquiatria375	T19	DEPARTAMENTO	890	901	Psiquiatría
caso_clinico_psiquiatria375	T20	GPE_GEN	1204	1210	pueblo
caso_clinico_psiquiatria375	T21	DEPARTAMENTO	2842	2865	servicio de Psiquiatría
caso_clinico_psiquiatria375	T22	DEPARTAMENTO	44	53	Urgencias
caso_clinico_psiquiatria375	T23	DEPARTAMENTO	1015	1024	urgencias
caso_clinico_psiquiatria375	T24	DEPARTAMENTO	1969	1978	urgencias
caso_clinico_psiquiatria375	T25	TRANSPORTE	1455	1460	viaje
S1134-80462015000300005-1	T1	GPE_NOM	148	158	Afganistán
S1134-80462015000300005-1	T2	COMUNIDAD	42	48	afgano
S1134-80462015000300005-1	T3	TRANSPORTE	174	194	ambulancia terrestre
S1134-80462015000300005-1	T4	TRANSPORTE	2402	2420	avión medicalizado
S1134-80462015000300005-1	T5	FAC_GEN	253	257	base
S1134-80462015000300005-1	T6	FAC_GEN	124	137	base española
S1134-80462015000300005-1	T7	FAC_GEN	2372	2378	centro
S1134-80462015000300005-1	T8	COMUNIDAD	221	228	Español
S1134-80462015000300005-1	T9	COMUNIDAD	129	137	española
S1134-80462015000300005-1	T10	GPE_NOM	141	146	Herat
S1134-80462015000300005-1	T11	FAC_GEN	2430	2446	hospital militar
S1134-80462015000300005-1	T12	FAC_GEN	204	228	Hospital Militar Español
S1134-80462015000300005-1	T13	DEPARTAMENTO	277	291	sala de triaje
S1134-80462015000300005-1	T14	DEPARTAMENTO	2301	2330	unidad de cuidados intensivos
caso_clinico_medicina_interna130	T1	GEO_GEN	242	256	ambiente rural
caso_clinico_medicina_interna130	T2	FAC_GEN	480	486	centro
caso_clinico_medicina_interna130	T3	DEPARTAMENTO	1760	1768	consulta
caso_clinico_medicina_interna130	T4	DEPARTAMENTO	432	468	consulta de Enfermedades Infecciosas
caso_clinico_medicina_interna130	T5	DEPARTAMENTO	1214	1226	Dermatología
caso_clinico_medicina_interna130	T6	GPE_NOM	315	327	Sierra Leona
caso_clinico_medicina_interna130	T7	GPE_NOM	363	372	Tailandia
caso_clinico_medicina_interna130	T10	TRANSPORTE	337	344	turismo
caso_clinico_medtropical54	T1	GEO_GEN	832	845	área endémica
caso_clinico_medtropical54	T2	GPE_NOM	74	81	Birongo
caso_clinico_medtropical54	T3	GPE_NOM	783	790	Birongo
caso_clinico_medtropical54	T4	GPE_NOM	50	57	Caracas
caso_clinico_medtropical54	T5	FAC_GEN	221	251	centros asistenciales de salud
caso_clinico_medtropical54	T6	DEPARTAMENTO	900	908	consulta
caso_clinico_medtropical54	T7	DEPARTAMENTO	3047	3055	consulta
caso_clinico_medtropical54	T8	DEPARTAMENTO	627	690	Consulta de Endemias Rurales de la Cátedra de Medicina Tropical
caso_clinico_medtropical54	T9	FAC_NOM	697	741	Escuela de Medicina 'Luis Razetti' de la UCV
caso_clinico_medtropical54	T10	GPE_NOM	83	97	estado Miranda
caso_clinico_medtropical54	T11	GPE_GEN	258	267	localidad
caso_clinico_medtropical54	T12	DEPARTAMENTO	2513	2560	Servicio de Enfermedades Infecciosas del Adulto
caso_clinico_medtropical54	T13	GPE_NOM	811	829	zona de Barlovento
caso_clinico_medtropical54	T14	FAC_NOM	2565	2568	HUC
cc_onco758	T1	DEPARTAMENTO	3160	3179	Anatomía Patológica
cc_onco758	T2	FAC_GEN	168	183	clínica privada
cc_onco758	T3	DEPARTAMENTO	548	558	Neumología
cc_onco758	T4	DEPARTAMENTO	2045	2061	Oncología Médica
cc_onco758	T5	DEPARTAMENTO	3001	3021	Otorrinolaringología
cc_onco758	T6	DEPARTAMENTO	1757	1777	planta de Neumología
cc_onco758	T7	DEPARTAMENTO	2839	2870	servicio de Anatomía Patológica
cc_onco758	T8	DEPARTAMENTO	499	508	Urgencias
caso_clinico_dermatologia346	T1	GPE_NOM	243	249	Brasil
caso_clinico_dermatologia346	T2	GEO_GEN	403	416	costa noreste
caso_clinico_dermatologia346	T3	GPE_NOM	361	387	estado Rio Grande do Norte
caso_clinico_dermatologia346	T4	GPE_GEN	426	430	país
caso_clinico_dermatologia346	T5	GEO_GEN	349	354	playa
caso_clinico_dermatologia346	T6	GPE_NOM	114	121	Senegal
caso_clinico_dermatologia346	T7	TRANSPORTE	332	342	vacaciones
caso_clinico_dermatologia346	T8	TRANSPORTE	106	111	viaje
caso_clinico_dermatologia346	T9	TRANSPORTE	235	240	viaje
S0034-98872005000100010-1	T1	FAC_GEN	679	688	domicilio
S0034-98872005000100010-1	T2	FAC_NOM	69	102	Hospital Hernán Henríquez Aravena
S0034-98872005000100010-1	T3	FAC_GEN	384	395	laboratorio
S0034-98872005000100010-1	T4	GEO_GEN	22	39	procedencia rural
S0034-98872005000100010-1	T5	GPE_NOM	106	112	Temuco
caso_clinico_psiquiatria127	T1	FAC_GEN	907	913	cárcel
caso_clinico_psiquiatria127	T2	FAC_GEN	1490	1497	empresa
caso_clinico_psiquiatria127	T3	FAC_GEN	689	718	fábrica de comida para perros
caso_clinico_psiquiatria127	T4	DEPARTAMENTO	72	89	sala de urgencias
caso_clinico_psiquiatria127	T5	DEPARTAMENTO	928	945	atención primaria
caso_clinico_psiquiatria127	T6	DEPARTAMENTO	1590	1607	atención primaria
32631646_ES	T1	DEPARTAMENTO	744	747	EAP
32631646_ES	T2	DEPARTAMENTO	420	453	equipo de atención primaria (EAP)
32631646_ES	T3	GPE_NOM	62	68	España
32631646_ES	T4	GPE_NOM	30	47	Guinea Ecuatorial
32631646_ES	T5	DEPARTAMENTO	1467	1501	servicio de urgencias hospitalario
32631646_ES	T6	DEPARTAMENTO	1701	1710	urgencias
32631646_ES	T7	FAC_GEN	2654	2665	ambulatorio
cc_onco1117	T1	DEPARTAMENTO	3415	3423	consulta
cc_onco1117	T2	DEPARTAMENTO	5967	5987	consulta de Genética
cc_onco1117	T3	DEPARTAMENTO	5662	5671	consultas
cc_onco1117	T4	DEPARTAMENTO	2118	2127	consultas
cc_onco1117	T5	DEPARTAMENTO	523	552	consultas de Oncología Médica
cc_onco1117	T6	FAC_GEN	4866	4874	hospital
cc_onco1117	T7	DEPARTAMENTO	600	608	Servicio
cc_onco1117	T8	DEPARTAMENTO	4827	4854	Servicio de Cirugía General
caso_clinico_atencion_primaria20	T1	DEPARTAMENTO	143	151	consulta
caso_clinico_atencion_primaria20	T2	GPE_NOM	583	589	España
caso_clinico_atencion_primaria20	T3	GPE_GEN	282	292	extranjero
caso_clinico_atencion_primaria20	T4	FAC_GEN	2598	2606	hospital
caso_clinico_atencion_primaria20	T5	TRANSPORTE	2586	2594	traslado
caso_clinico_atencion_primaria20	T6	DEPARTAMENTO	750	773	Urgencias Hospitalarias
caso_clinico_atencion_primaria20	T7	GPE_NOM	1701	1710	Andalucía
caso_clinico_atencion_primaria20	T9	DEPARTAMENTO	946	955	Oncología
caso_clinico_urgencias75	T1	GEO_GEN	1295	1300	campo
caso_clinico_urgencias75	T2	GEO_GEN	1327	1334	canales
caso_clinico_urgencias75	T3	DEPARTAMENTO	2404	2416	dermatología
caso_clinico_urgencias75	T4	FAC_GEN	1412	1421	domicilio
caso_clinico_urgencias75	T5	GEO_GEN	1337	1345	pantanos
caso_clinico_urgencias75	T6	DEPARTAMENTO	2161	2167	planta
caso_clinico_urgencias75	T7	DEPARTAMENTO	87	96	urgencias
caso_clinico_urgencias75	T8	DEPARTAMENTO	853	862	urgencias
caso_clinico_urgencias75	T9	DEPARTAMENTO	1218	1227	urgencias
caso_clinico_urgencias75	T10	DEPARTAMENTO	1772	1781	urgencias
caso_clinico_psiquiatria326	T1	DEPARTAMENTO	334	342	consulta
caso_clinico_psiquiatria326	T2	FAC_GEN	197	207	dormitorio
caso_clinico_psiquiatria326	T3	FAC_NOM	11	53	Hospital General Universitario de Valencia
caso_clinico_psiquiatria326	T4	GPE_NOM	45	53	Valencia
S1699-695X2009000200009-1	T1	FAC_GEN	4054	4062	academia
S1699-695X2009000200009-1	T2	FAC_GEN	2050	2067	academia de baile
S1699-695X2009000200009-1	T3	FAC_GEN	8195	8201	cárcel
S1699-695X2009000200009-1	T4	FAC_GEN	8655	8661	cárcel
S1699-695X2009000200009-1	T5	FAC_GEN	4088	4092	casa
S1699-695X2009000200009-1	T6	FAC_GEN	4293	4297	casa
S1699-695X2009000200009-1	T7	FAC_GEN	4880	4884	casa
S1699-695X2009000200009-1	T8	FAC_GEN	6124	6128	casa
S1699-695X2009000200009-1	T9	FAC_GEN	9052	9056	casa
S1699-695X2009000200009-1	T10	FAC_GEN	1844	1849	clase
S1699-695X2009000200009-1	T11	FAC_NOM	5071	5088	clínica El Bosque
S1699-695X2009000200009-1	T12	FAC_NOM	94	119	Clínica Privada El Bosque
S1699-695X2009000200009-1	T13	FAC_GEN	4313	4323	habitación
S1699-695X2009000200009-1	T14	FAC_GEN	6752	6762	habitación
S1699-695X2009000200009-1	T15	FAC_NOM	6769	6784	"Hotel ""Youkali"""
S1699-695X2009000200009-1	T16	GPE_NOM	123	129	Madrid
S1699-695X2009000200009-1	T17	FAC_GEN	2248	2255	Malecón
S1699-695X2009000200009-1	T18	FAC_GEN	1390	1394	piso
S1699-695X2009000200009-1	T19	GPE_NOM	911	917	Suecia
caso_clinico_medicina_interna954	T1	FAC_GEN	102	122	Centro Penitenciario
cc_tempo1	T1	FAC_GEN	2014	2017	bar
cc_tempo1	T2	GPE_NOM	1660	1669	Barcelona
cc_tempo1	T3	GPE_NOM	1570	1577	Basauri
cc_tempo1	T4	GPE_NOM	969	976	Basurto
cc_tempo1	T5	FAC_GEN	1750	1755	calle
cc_tempo1	T6	FAC_GEN	1842	1847	calle
cc_tempo1	T7	TRANSPORTE	2035	2041	coches
cc_tempo1	T8	GPE_NOM	80	86	España
cc_tempo1	T9	FAC_NOM	1406	1418	Hogar Izarra
cc_tempo1	T10	FAC_NOM	1607	1619	Hogar Izarra
cc_tempo1	T11	FAC_NOM	1788	1807	Hospital de Basurto
cc_tempo1	T12	FAC_NOM	2301	2320	Hospital de Basurto
cc_tempo1	T13	FAC_NOM	1476	1496	Hospital de Zaldibar
cc_tempo1	T14	FAC_NOM	1363	1382	Hospital de Zamudio
cc_tempo1	T15	FAC_GEN	261	277	Hospital General
cc_tempo1	T16	FAC_GEN	172	192	Hospital Psquiátrico
cc_tempo1	T17	COMUNIDAD	2229	2238	Jamaicano
cc_tempo1	T18	GPE_NOM	1006	1012	Madrid
cc_tempo1	T19	GPE_NOM	1672	1678	Madrid
cc_tempo1	T20	GPE_NOM	2201	2207	Madrid
cc_tempo1	T21	GPE_GEN	74	78	País
cc_tempo1	T22	GPE_NOM	996	1004	Pamplona
cc_tempo1	T23	DEPARTAMENTO	240	256	Unidad de Agudos
cc_tempo1	T24	DEPARTAMENTO	141	165	Unidad De Rehabilitación
cc_tempo1	T25	GPE_NOM	987	994	Usurbil
cc_tempo1	T26	GPE_NOM	978	985	Zamudio
cc_tempo1	T27	GPE_NOM	1375	1382	Zamudio
cc_tempo1	T28	GPE_NOM	1488	1496	Zaldibar
cc_tempo1	T29	GPE_NOM	1412	1418	Izarra
cc_tempo1	T30	GPE_NOM	1613	1619	Izarra
cc_tempo1	T31	GPE_NOM	2313	2320	Basurto
cc_tempo1	T32	GPE_NOM	1800	1807	Basurto
cc_tempo1	T35	FAC_GEN	547	574	instituciones psiquiátricas
S0716-10182011000600012-1	T1	GPE_NOM	3841	3847	Boston
S0716-10182011000600012-1	T2	FAC_GEN	492	515	centro privado de salud
S0716-10182011000600012-1	T3	FAC_NOM	3292	3312	Facultad de Medicina
S0716-10182011000600012-1	T4	FAC_NOM	880	908	Hospital Militar de Santiago
S0716-10182011000600012-1	T5	FAC_NOM	2522	2561	Instituto de Ciencias Biomédicas (ICBM)
S0716-10182011000600012-1	T6	FAC_GEN	3194	3243	Laboratorio de Microbiología Molecular de Vibrios
S0716-10182011000600012-1	T7	FAC_NOM	3776	3806	Laboratorio Dr. Andrew Camilli
S0716-10182011000600012-1	T8	GPE_NOM	3849	3851	MA
S0716-10182011000600012-1	T9	DEPARTAMENTO	855	875	Servicio de Urgencia
S0716-10182011000600012-1	T10	FAC_NOM	3808	3839	Tufts University Medical School
S0716-10182011000600012-1	T11	FAC_NOM	2568	2588	Universidad de Chile
S0716-10182011000600012-1	T12	FAC_NOM	3319	3339	Universidad de Chile
S0716-10182011000600012-1	T13	GPE_NOM	3853	3856	USA
S0716-10182011000600012-1	T14	GPE_NOM	2583	2588	Chile
S0716-10182011000600012-1	T15	GPE_NOM	900	908	Santiago
S0716-10182011000600012-1	T16	GPE_NOM	3334	3339	Chile
caso_clinico_atencion_primaria72	T1	FAC_GEN	1486	1501	centro de salud
caso_clinico_atencion_primaria72	T2	DEPARTAMENTO	3022	3045	Consulta de Infecciosas
caso_clinico_atencion_primaria72	T3	DEPARTAMENTO	1302	1344	consulta de urgencias de Atención Primaria
caso_clinico_atencion_primaria72	T5	DEPARTAMENTO	2785	2815	Consulta rápida de Infecciosas
caso_clinico_atencion_primaria72	T6	FAC_GEN	2870	2879	domicilio
caso_clinico_atencion_primaria72	T7	FAC_GEN	3422	3431	domicilio
caso_clinico_atencion_primaria72	T8	DEPARTAMENTO	2491	2514	Urgencias hospitalarias
caso_clinico_atencion_primaria72	T9	DEPARTAMENTO	2663	2686	urgencias hospitalarias
caso_clinico_psiquiatria122	T1	FAC_GEN	439	450	apartamento
caso_clinico_psiquiatria122	T2	FAC_GEN	927	938	apartamento
caso_clinico_psiquiatria122	T3	FAC_GEN	1066	1077	apartamento
caso_clinico_psiquiatria122	T4	FAC_GEN	1627	1638	apartamento
caso_clinico_psiquiatria122	T5	FAC_GEN	3398	3409	apartamento
caso_clinico_psiquiatria122	T6	FAC_GEN	854	858	aula
caso_clinico_psiquiatria122	T7	FAC_GEN	216	221	clase
caso_clinico_psiquiatria122	T8	FAC_GEN	881	886	clase
caso_clinico_psiquiatria122	T9	FAC_GEN	1867	1872	clase
caso_clinico_psiquiatria122	T10	FAC_GEN	1772	1796	complejo de apartamentos
caso_clinico_psiquiatria122	T11	DEPARTAMENTO	93	117	consulta de salud mental
caso_clinico_psiquiatria122	T12	GPE_NOM	2376	2390	Estados Unidos
caso_clinico_psiquiatria122	T13	FAC_GEN	1755	1763	facultad
caso_clinico_psiquiatria122	T14	GPE_NOM	714	719	Japón
caso_clinico_psiquiatria122	T15	GPE_NOM	1420	1425	Japón
caso_clinico_psiquiatria122	T16	GPE_NOM	2152	2157	Japón
caso_clinico_psiquiatria122	T17	COMUNIDAD	31	38	japonés
caso_clinico_psiquiatria122	T18	DEPARTAMENTO	593	597	sala
caso_clinico_psiquiatria122	T19	FAC_GEN	141	152	universidad
caso_clinico_psiquiatria122	T20	TRANSPORTE	2144	2149	viaje
caso_clinico_psiquiatria122	T21	TRANSPORTE	705	719	visita a Japón
butlleti_camfic_406	T1	GPE_GEN	227	237	extranjero
butlleti_camfic_406	T2	DEPARTAMENTO	990	1001	hematología
butlleti_camfic_406	T3	TRANSPORTE	217	223	viajes
butlleti_camfic_406	T4	TRANSPORTE	1556	1562	viajes
butlleti_camfic_406	T5	FAC_GEN	198	212	vivienda rural
butlleti_camfic_406	T6	GEO_GEN	1427	1437	zona rural
caso_clinico_medtropical61	T1	COMUNIDAD	48	57	argentina
caso_clinico_medtropical61	T2	GPE_NOM	3401	3405	CABA
caso_clinico_medtropical61	T3	GPE_NOM	86	107	departamento de Metan
caso_clinico_medtropical61	T4	FAC_GEN	63	72	domicilio
caso_clinico_medtropical61	T5	GPE_NOM	76	84	El Tunal
caso_clinico_medtropical61	T6	GPE_NOM	345	359	General Güemes
caso_clinico_medtropical61	T7	FAC_NOM	308	340	Hospital Dr. Joaquín Castellanos
caso_clinico_medtropical61	T8	FAC_NOM	3425	3447	Hospital Milagro Viejo
caso_clinico_medtropical61	T9	FAC_NOM	3369	3399	INEI-ANLIS «Carlos G. Malbrán»
caso_clinico_medtropical61	T10	FAC_GEN	142	163	Institución Sanitaria
caso_clinico_medtropical61	T11	GPE_NOM	167	172	Metan
caso_clinico_medtropical61	T12	GPE_NOM	109	127	provincia de Salta
caso_clinico_medtropical61	T13	GPE_NOM	3449	3454	Salta
caso_clinico_medtropical61	T14	DEPARTAMENTO	3336	3367	Servicio Bacteriología Especial
caso_clinico_medtropical61	T15	DEPARTAMENTO	386	412	servicio médico de cirugía
caso_clinico_medtropical61	T16	DEPARTAMENTO	552	579	Unidad de Terapia Intensiva
caso_clinico_oftalmologia198	T1	GPE_NOM	90	97	Rumanía
S0120-41572009000400004-1	T1	GPE_NOM	121	127	Boyacá
S0120-41572009000400004-1	T2	GPE_NOM	4142	4164	departamento de Boyacá
S0120-41572009000400004-1	T3	GPE_NOM	4733	4755	departamento de Boyacá
S0120-41572009000400004-1	T4	GPE_NOM	4207	4228	departamento de Cesar
S0120-41572009000400004-1	T5	GPE_NOM	4798	4819	departamento de Cesar
S0120-41572009000400004-1	T6	FAC_GEN	1139	1148	domicilio
S0120-41572009000400004-1	T7	FAC_NOM	1770	1800	Hospital Regional de Moniquirá
S0120-41572009000400004-1	T8	GPE_NOM	98	120	municipio de Moniquirá
S0120-41572009000400004-1	T9	FAC_GEN	1151	1179	peridomicilio de la paciente
S0120-41572009000400004-1	T10	GPE_NOM	130	148	vereda La Carolina
S0120-41572009000400004-1	T11	FAC_GEN	1402	1425	vivienda de la paciente
S0120-41572009000400004-1	T12	GPE_NOM	1791	1800	Moniquirá
caso_clinico_medicina_interna36	T1	GEO_GEN	380	385	campo
caso_clinico_medicina_interna36	T2	DEPARTAMENTO	1584	1590	planta
caso_clinico_medicina_interna36	T3	DEPARTAMENTO	1503	1529	planta de Medicina Interna
caso_clinico_medicina_interna36	T4	DEPARTAMENTO	46	55	Urgencias
caso_clinico_medicina_interna36	T5	DEPARTAMENTO	1096	1105	Urgencias
caso_clinico_medicina_interna36	T7	DEPARTAMENTO	3231	3244	Microbiología
caso_clinico_medicina_interna36	T9	FAC_GEN	592	603	ambulatorio
caso_clinico_medtropical86	T1	GPE_NOM	40	45	Olmué
caso_clinico_medtropical86	T2	GPE_NOM	47	67	Región de Valparaíso
caso_clinico_atencion_primaria97	T1	DEPARTAMENTO	798	831	Unidad de Día de medicina interna
caso_clinico_atencion_primaria97	T4	DEPARTAMENTO	775	790	consulta rápida
casos_clinicos_infecciosas160	T1	GPE_NOM	43	49	España
casos_clinicos_infecciosas160	T2	GPE_NOM	20	29	Marruecos
S0212-71992007000600007-1	T1	GEO_NOM	80	88	Amazonas
S0212-71992007000600007-1	T2	FAC_GEN	399	410	laboratorio
casos_clinicos_profesiones72	T1	FAC_GEN	452	457	calle
casos_clinicos_profesiones72	T2	FAC_GEN	474	478	casa
casos_clinicos_profesiones72	T3	FAC_GEN	612	616	casa
casos_clinicos_profesiones72	T4	DEPARTAMENTO	186	194	consulta
casos_clinicos_profesiones72	T5	DEPARTAMENTO	39	62	consulta de Psiquiatría
casos_clinicos_profesiones72	T6	FAC_GEN	138	150	Corte Inglés
casos_clinicos_profesiones72	T7	FAC_GEN	276	283	empresa
caso_clinico_neurologia133	T1	TRANSPORTE	336	341	coche
caso_clinico_neurologia133	T2	DEPARTAMENTO	469	478	Urgencias
casos_clinicos_profesiones28	T1	FAC_GEN	563	567	casa
casos_clinicos_profesiones28	T2	FAC_GEN	1629	1633	casa
casos_clinicos_profesiones28	T3	FAC_GEN	2024	2028	casa
casos_clinicos_profesiones28	T4	FAC_GEN	1662	1669	clínica
casos_clinicos_profesiones28	T5	FAC_GEN	109	129	clínica psiquiátrica
casos_clinicos_profesiones28	T6	FAC_GEN	344	351	empresa
casos_clinicos_profesiones28	T7	FAC_GEN	1537	1544	empresa
casos_clinicos_profesiones28	T8	FAC_GEN	1887	1901	empresa textil
casos_clinicos_profesiones28	T9	FAC_GEN	1778	1796	escuela secundaria
casos_clinicos_profesiones28	T10	FAC_GEN	1434	1441	oficina
casos_clinicos_profesiones28	T11	GPE_GEN	1752	1761	provincia
casos_clinicos_profesiones28	T12	GPE_GEN	1742	1748	pueblo
casos_clinicos_profesiones28	T13	DEPARTAMENTO	2804	2808	sala
casos_clinicos_profesiones28	T14	TRANSPORTE	1576	1581	viaje
caso_clinico_psiquiatria33	T1	FAC_GEN	1745	1749	casa
caso_clinico_psiquiatria33	T2	FAC_GEN	2328	2334	Centro
caso_clinico_psiquiatria33	T3	FAC_GEN	8523	8529	centro
caso_clinico_psiquiatria33	T4	FAC_GEN	2940	2978	Centro de Atención al Drogodependiente
caso_clinico_psiquiatria33	T5	FAC_GEN	3294	3332	Centro de Atención al Drogodependiente
caso_clinico_psiquiatria33	T6	FAC_GEN	9909	9947	Centro de Atención al Drogodependiente
caso_clinico_psiquiatria33	T7	FAC_GEN	3033	3057	Centro de Patología Dual
caso_clinico_psiquiatria33	T8	FAC_GEN	3211	3235	Centro de Patología Dual
caso_clinico_psiquiatria33	T9	FAC_GEN	9967	9989	Centro de Salud Mental
caso_clinico_psiquiatria33	T10	FAC_GEN	248	257	discoteca
caso_clinico_psiquiatria33	T11	FAC_GEN	414	421	prisión
32276139_ES	T1	FAC_GEN	482	501	hogar de sus padres
32276139_ES	T2	FAC_GEN	1200	1208	hospital
32276139_ES	T3	GPE_NOM	607	625	provincia de Hunan
32276139_ES	T4	FAC_GEN	286	290	sala
32276139_ES	T5	GPE_NOM	31	36	Wuhan
32276139_ES	T6	GPE_NOM	505	511	Yiyang
caso_clinico_medtropical141	T1	GPE_NOM	138	151	Andrés Ibáñez
caso_clinico_medtropical141	T2	GEO_GEN	816	829	área endémica
caso_clinico_medtropical141	T3	GPE_NOM	192	201	Barcelona
caso_clinico_medtropical141	T4	GPE_NOM	62	69	Bolivia
caso_clinico_medtropical141	T5	GPE_NOM	167	177	Santa Cruz
caso_clinico_medtropical141	T6	GPE_NOM	37	60	Santa Cruz de la Sierra
caso_clinico_medtropical141	T7	DEPARTAMENTO	261	267	Unidad
caso_clinico_medtropical141	T8	GEO_GEN	153	163	zona rural
S1139-76322009000500009-1	T1	GPE_NOM	184	190	España
S1139-76322009000500009-1	T2	GPE_NOM	176	182	Madrid
S1139-76322009000500009-1	T3	DEPARTAMENTO	74	93	Medicina de Familia
S1139-76322009000500009-1	T4	DEPARTAMENTO	1633	1653	Otorrinolaringología
S1139-76322009000500009-1	T5	DEPARTAMENTO	858	867	urgencias
S1139-76322009000500009-1	T7	FAC_NOM	117	137	CS Estrecho de Corea
S1139-76322009000500009-1	T8	COMUNIDAD	148	157	Madrileño
S1139-76322009000500009-1	T9	DEPARTAMENTO	139	166	Servicio Madrileño de Salud
butlleti_camfic_24	T1	FAC_GEN	31	65	consultorio de medicina de familia
butlleti_camfic_24	T2	DEPARTAMENTO	1310	1322	dermatología
butlleti_camfic_24	T3	FAC_GEN	656	668	supermercado
butlleti_camfic_24	T4	DEPARTAMENTO	849	872	urgencias hospitalarias
butlleti_camfic_24	T5	DEPARTAMENTO	1748	1765	atención primaria
caso_clinico_psiquiatria545	T1	TRANSPORTE	52	75	ambulancia psiquiátrica
caso_clinico_psiquiatria545	T2	FAC_GEN	5209	5214	calle
caso_clinico_psiquiatria545	T3	FAC_GEN	5014	5018	casa
caso_clinico_psiquiatria545	T4	FAC_GEN	3298	3304	Centro
caso_clinico_psiquiatria545	T5	TRANSPORTE	181	186	coche
caso_clinico_psiquiatria545	T6	TRANSPORTE	4013	4018	coche
caso_clinico_psiquiatria545	T7	TRANSPORTE	7622	7627	coche
caso_clinico_psiquiatria545	T8	TRANSPORTE	7909	7914	coche
caso_clinico_psiquiatria545	T9	FAC_GEN	737	744	colegio
caso_clinico_psiquiatria545	T10	FAC_GEN	873	880	colegio
caso_clinico_psiquiatria545	T11	FAC_GEN	2971	2980	domicilio
caso_clinico_psiquiatria545	T12	FAC_GEN	6532	6541	domicilio
caso_clinico_psiquiatria545	T13	COMUNIDAD	2123	2131	española
caso_clinico_psiquiatria545	T14	COMUNIDAD	2112	2120	francesa
caso_clinico_psiquiatria545	T17	FAC_GEN	3633	3641	hospital
caso_clinico_psiquiatria545	T18	FAC_GEN	14353	14368	Hospital de Día
caso_clinico_psiquiatria545	T19	GPE_NOM	514	520	Madrid
caso_clinico_psiquiatria545	T20	GPE_NOM	279	284	París
caso_clinico_psiquiatria545	T21	DEPARTAMENTO	7517	7527	psicología
caso_clinico_psiquiatria545	T22	DEPARTAMENTO	2810	2831	servicio de Urgencias
caso_clinico_psiquiatria545	T23	DEPARTAMENTO	3600	3621	servicio de Urgencias
